Counter,Demand_el [MWh],Demand_th [MWh],Sol_irradiation [Wh/sqm],Wind_power [kW/unit]
5595,0.833940778,3.218367347,0,0
5596,0.828884673,3.781632653,0,0
5597,0.867442969,3.5,2.66337719,0
5598,1.011388076,3.593877551,27.2150689,0
5599,1.308687043,4.157142857,184.1084375,0
5600,1.658679415,3.969387755,402.6129095,0
5601,1.932060807,4.344897959,603.4461814,3.036309224
5602,2.118609094,4.43877551,769.8187275,33.29068755
5603,2.216169935,4.157142857,844.5021268,121.7647854
5604,2.173984434,4.063265306,915.2933704,322.0447154
5605,2.003637666,3.875510204,918.7127556,382.380178
5606,1.869958649,3.875510204,801.9674959,382.380178
5607,1.778838846,3.593877551,660.142808,382.380178
5608,1.691807893,3.593877551,496.4995372,533.6173233
5609,1.66072384,3.5,299.7392846,533.6173233
5610,1.690071231,3.5,117.767232,442.7156407
5611,1.638103266,3.406122449,24.35792605,161.2258937
5612,1.530979792,3.969387755,0,21.90901318
5613,1.510403644,3.687755102,0,2.147101078
5614,1.302136089,3.969387755,0,0
5615,1.048803252,3.875510204,0,0
5616,0.829478216,3.781632653,0,9.327210541
5617,0.664803079,3.875510204,0,12.4726612
5618,0.559350318,3.687755102,0,2.576026168
5619,0.510437999,3.5,0,0
5620,0.487531645,3.5,0,0
5621,0.509097032,3.5,0,3.036309224
5622,0.515933765,3.5,24.4225146,9.327210541
5623,0.735830361,3.687755102,177.0340655,3.036309224
5624,1.048583422,3.875510204,383.9021535,57.73941767
5625,1.339881011,3.875510204,591.932581,41.44026426
5626,1.512118323,4.063265306,754.2548213,161.2258937
5627,1.713571127,4.157142857,895.0916126,966.1629761
5628,1.716978502,4.063265306,944.9577432,1630.304011
5629,1.661119535,3.969387755,939.8022995,1693.751398
5630,1.629310041,3.875510204,791.3074782,1725.475091
5631,1.566504425,3.781632653,554.0684549,1662.027705
5632,1.528187943,3.781632653,500.5587654,1693.751398
5633,1.592884102,3.5,280.1691955,1598.580318
5634,1.610558486,3.406122449,117.5864251,1279.69323
5635,1.588883185,3.687755102,21.6299603,733.7715276
5636,1.609393384,3.687755102,0,121.7647854
5637,1.589872423,3.969387755,0,108.6110827
5638,1.47938554,3.875510204,0,161.2258937
5639,1.197144972,3.969387755,0,237.6585173
5640,0.979182886,3.687755102,0,134.9184882
5641,0.88043496,3.687755102,0,148.0721909
5642,0.818552633,3.5,0,108.6110827
5643,0.843151682,3.593877551,0,57.73941767
5644,0.974412561,3.406122449,0,279.6931761
5645,1.303652921,3.312244898,0,237.6585173
5646,1.987941757,3.687755102,7.990131571,25.14111085
5647,2.521888415,3.875510204,50.92214522,82.30367714
5648,2.810460105,4.251020408,237.0409221,108.6110827
5649,2.921122852,4.251020408,334.0000361,108.6110827
5650,3.139678481,4.251020408,422.6501849,121.7647854
5651,3.230468538,4.157142857,617.4686114,237.6585173
5652,3.161815427,4.063265306,912.8705315,533.6173233
5653,3.09641581,3.5,755.3466491,412.5479093
5654,3.105231018,3.781632653,461.6500066,237.6585173
5655,3.034885212,3.875510204,134.8051586,108.6110827
5656,2.855569353,3.781632653,125.7497973,82.30367714
5657,2.810196308,3.687755102,101.2083332,57.73941767
5658,2.749720897,3.969387755,58.05966652,49.58984097
5659,2.772935013,3.687755102,2.66337719,300.7105055
5660,2.669482711,3.875510204,0,161.2258937
5661,2.521734533,3.875510204,0,57.73941767
5662,2.202738282,4.063265306,0,12.4726612
5663,1.912166133,3.875510204,0,134.9184882
5664,1.724496711,3.687755102,0,216.6411879
5665,1.607458874,3.5,0,134.9184882
5666,1.53662944,3.5,0,533.6173233
5667,1.509128626,2.655102041,0,195.6238585
5668,1.597280715,3.406122449,0,352.2124467
5669,1.899591821,3.406122449,0,258.6758467
5670,2.453609016,3.687755102,18.64364033,613.679005
5671,2.861482798,3.781632653,119.987992,915.2809597
5672,3.113892346,4.43877551,253.8293669,1335.158634
5673,3.239767374,4.43877551,124.8893132,1662.027705
5674,3.395451438,4.43877551,151.6993484,1224.227827
5675,3.513148766,3.781632653,236.4015582,693.7406867
5676,3.52594291,4.251020408,368.1463163,915.2809597
5677,3.460763123,4.344897959,534.7791595,1557.020247
5678,3.317741305,4.720408163,550.8524723,1630.304011
5679,3.184831696,4.344897959,284.3732205,1279.69323
5680,2.927783721,3.875510204,207.0494439,1017.044992
5681,2.839016106,3.5,204.743212,472.883372
5682,2.782014019,4.532653061,98.56360558,33.29068755
5683,2.749632965,4.43877551,29.36173765,1.718175988
5684,2.650423394,4.720408163,0,2.147101078
5685,2.514919783,4.344897959,0,41.44026426
5686,2.246440615,4.157142857,0,41.44026426
5687,1.919200714,4.157142857,0,21.90901318
5688,1.699611881,4.063265306,0,41.44026426
5689,1.595610002,3.969387755,0,57.73941767
5690,1.537113067,4.157142857,0,33.29068755
5691,1.554391756,4.157142857,0,33.29068755
5692,1.66890154,3.5,0,121.7647854
5693,1.923531378,3.687755102,0,134.9184882
5694,2.423448251,3.875510204,23.97039471,65.88899438
5695,2.788894718,3.875510204,78.47601902,41.44026426
5696,3.009077094,4.532653061,291.6016945,148.0721909
5697,3.123301098,4.908163265,562.6964778,503.0511033
5698,3.303848008,4.814285714,732.8836056,864.3989433
5699,3.403145511,4.908163265,902.9106885,653.7098459
5700,3.355903905,4.814285714,853.0355843,733.7715276
5701,3.335767418,4.532653061,799.3484216,573.6481642
5702,3.259859895,4.814285714,825.6577585,573.6481642
5703,3.189074427,4.43877551,609.1714407,693.7406867
5704,3.029103666,3.687755102,477.3619961,1118.809025
5705,2.878036045,3.406122449,300.5779255,503.0511033
5706,2.812570479,3.687755102,85.81516907,533.6173233
5707,2.710744923,3.781632653,18.64364033,134.9184882
5708,2.583990572,3.969387755,0,33.29068755
5709,2.467678177,4.063265306,0,65.88899438
5710,2.144988771,4.157142857,0,121.7647854
5711,1.765297279,4.063265306,0,18.76356252
5712,1.472812603,3.969387755,0,33.29068755
5713,1.272568867,4.063265306,0,279.6931761
5714,1.16298329,4.063265306,0,108.6110827
5715,1.156300438,4.157142857,0,148.0721909
5716,1.249530616,4.063265306,0,49.58984097
5717,1.617856864,3.875510204,0,74.03857109
5718,2.28335018,3.781632653,10.65350876,258.6758467
5719,2.786124852,3.875510204,66.58442976,237.6585173
5720,3.00991245,3.406122449,131.5259469,237.6585173
5721,3.145240196,3.969387755,147.7196486,322.0447154
5722,3.28621759,4.063265306,61.25767538,258.6758467
5723,3.420006521,4.814285714,66.58442976,121.7647854
5724,3.362498824,4.908163265,90.55482447,148.0721909
5725,3.346099458,4.532653061,123.6638336,573.6481642
5726,3.226225806,4.626530612,74.57456133,322.0447154
5727,3.081335427,4.532653061,95.88157885,108.6110827
5728,2.912659372,4.344897959,168.4262605,174.6065291
5729,2.83560873,4.43877551,45.27741224,161.2258937
5730,2.823957706,4.344897959,15.98026314,49.58984097
5731,2.710635008,4.43877551,2.66337719,0.860325809
5732,2.581682351,4.43877551,0,1.289250898
5733,2.321688645,4.43877551,0,0.860325809
5734,1.967761304,4.344897959,0,1.289250898
5735,1.616362015,4.251020408,0,2.147101078
5736,1.372349998,4.43877551,0,121.7647854
5737,1.19870577,4.626530612,0,322.0447154
5738,1.11305975,4.626530612,0,74.03857109
5739,1.127370725,4.532653061,0,18.76356252
5740,1.214753407,4.43877551,0,9.327210541
5741,1.491608124,4.43877551,0,33.29068755
5742,2.160442866,4.43877551,18.64364033,33.29068755
5743,2.673857341,4.43877551,48.43155418,0
5744,2.950404294,4.908163265,88.95071562,15.61811186
5745,3.050976815,4.908163265,113.1255521,74.03857109
5746,3.209276864,4.908163265,289.0151804,108.6110827
5747,3.367620878,4.532653061,392.9430406,21.90901318
5748,3.261156896,4.43877551,490.8530759,95.4573799
5749,3.10021888,4.251020408,719.0096649,134.9184882
5750,2.933213538,4.251020408,315.8833526,174.6065291
5751,2.808305764,4.344897959,458.4269954,134.9184882
5752,2.677110834,4.344897959,385.285009,95.4573799
5753,2.639343929,4.344897959,270.112673,108.6110827
5754,2.533781253,4.344897959,103.6225059,33.29068755
5755,2.433516495,4.251020408,18.837406,25.14111085
5756,2.351717511,4.157142857,0,2.576026168
5757,2.158728187,4.157142857,0,15.61811186
5758,1.806141813,4.251020408,0,33.29068755
5759,1.480264862,4.344897959,0,57.73941767
5760,1.229899739,4.251020408,0,82.30367714
5761,1.041812638,4.344897959,0,82.30367714
5762,0.927588634,4.43877551,0,82.30367714
5763,0.890964848,4.43877551,0,3.036309224
5764,0.891844171,4.43877551,0,0
5765,0.964586131,4.43877551,0,0
5766,1.127348742,4.532653061,21.56537174,0
5767,1.41827262,4.532653061,164.539417,0.860325809
5768,1.744039655,4.814285714,390.6339318,25.14111085
5769,2.031819954,4.720408163,620.7867578,12.4726612
5770,2.191922614,4.720408163,811.5967805,33.29068755
5771,2.297287443,4.720408163,887.6907363,65.88899438
5772,2.245495343,4.814285714,1021.055393,18.76356252
5773,2.072576556,4.908163265,938.1784346,82.30367714
5774,1.926894787,4.626530612,700.2535415,49.58984097
5775,1.808933662,4.532653061,637.9993607,33.29068755
5776,1.755712662,4.251020408,439.1741763,25.14111085
5777,1.74392974,4.344897959,316.373632,6.181759882
5778,1.746062097,4.344897959,110.3558898,12.4726612
5779,1.696754083,3.969387755,15.98026314,21.90901318
5780,1.663867418,3.969387755,0,25.14111085
5781,1.533837591,4.157142857,0,82.30367714
5782,1.307895652,4.251020408,0,15.61811186
5783,1.052738221,3.875510204,0,65.88899438
5784,0.847086651,3.969387755,0,121.7647854
5785,0.696282827,3.969387755,0,41.44026426
5786,0.587862352,4.157142857,0,0.431400719
5787,0.530200774,4.157142857,0,18.76356252
5788,0.527123145,4.063265306,0,2.576026168
5789,0.570385816,3.969387755,0,0
5790,0.633389279,4.063265306,18.90199455,0
5791,0.81773926,4.063265306,193.1307231,0.860325809
5792,1.065972026,4.063265306,305.4791215,0
5793,1.368327097,4.157142857,583.9155107,503.0511033
5794,1.370129708,4.814285714,749.5516736,352.2124467
5795,1.77936644,4.908163265,890.5162842,161.2258937
5796,1.471625518,4.720408163,771.6541204,352.2124467
5797,1.432781443,4.626530612,804.0842165,195.6238585
5798,1.513657137,4.626530612,807.4626821,258.6758467
5799,1.376768594,4.532653061,675.5037732,161.2258937
5800,1.168105344,4.626530612,473.155019,57.73941767
5801,1.339990927,4.43877551,268.9893713,57.73941767
5802,1.556612046,4.43877551,90.5936103,41.44026426
5803,1.652743987,4.344897959,18.64364033,33.29068755
5804,1.73977494,4.43877551,0,9.327210541
5805,1.701260611,4.43877551,0,12.4726612
5806,1.530650046,4.43877551,0,1.718175988
5807,1.244364595,4.063265306,0,0
5808,1.04735237,4.063265306,0,0
5809,0.932468874,3.969387755,0,0
5810,0.886304438,3.969387755,0,15.61811186
5811,0.923060122,4.063265306,0,0
5812,1.037262143,4.157142857,0,49.58984097
5813,1.435727173,3.969387755,0,0
5814,2.149803062,4.063265306,13.31688595,2.576026168
5815,2.675594003,4.251020408,71.91118414,9.327210541
5816,2.961000131,4.43877551,149.9886178,33.29068755
5817,3.115936771,4.626530612,469.8861617,0.431400719
5818,3.295978071,4.908163265,712.8702022,134.9184882
5819,3.412927974,4.532653061,468.5614796,148.0721909
5820,3.36634586,4.532653061,700.0521501,108.6110827
5821,3.306178213,4.720408163,640.5931771,161.2258937
5822,3.191470581,4.720408163,688.6213617,134.9184882
5823,3.094063622,4.814285714,640.1909223,195.6238585
5824,2.93653298,4.532653061,475.4767787,216.6411879
5825,2.879091232,4.43877551,281.9711329,195.6238585
5826,2.818681771,4.344897959,95.41715993,108.6110827
5827,2.730639597,4.251020408,13.44606306,41.44026426
5828,2.741367332,4.344897959,0,18.76356252
5829,2.543849496,4.251020408,0,18.76356252
5830,2.158288525,4.251020408,0,148.0721909
5831,1.747688844,4.063265306,0,65.88899438
5832,1.473845807,4.063265306,0,148.0721909
5833,1.335110686,4.157142857,0,258.6758467
5834,1.226448398,4.157142857,0,33.29068755
5835,1.259708774,3.875510204,0,57.73941767
5836,1.351488069,3.781632653,0,148.0721909
5837,1.660218229,3.781632653,0,121.7647854
5838,2.326349055,3.781632653,13.31688595,74.03857109
5839,2.88474088,3.969387755,70.66108707,33.29068755
5840,3.18256744,4.908163265,141.887785,148.0721909
5841,3.215981698,4.908163265,144.0171539,864.3989433
5842,3.385229313,4.908163265,213.2775567,382.380178
5843,3.515522937,4.814285714,386.6921181,161.2258937
5844,3.47250208,4.908163265,61.25767538,279.6931761
5845,3.351837038,4.532653061,29.29714909,300.7105055
5846,3.293208204,4.43877551,55.930921,733.7715276
5847,3.168322414,4.532653061,77.23793852,412.5479093
5848,3.04075469,4.43877551,45.27741224,258.6758467
5849,2.961329877,4.626530612,47.94078943,442.7156407
5850,2.899667381,4.43877551,39.95065785,322.0447154
5851,2.842907108,4.43877551,10.71809732,134.9184882
5852,2.698852085,5.002040816,0,121.7647854
5853,2.40062983,5.002040816,0,134.9184882
5854,2.030237174,4.908163265,0,121.7647854
5855,1.653733225,5.002040816,0,161.2258937
5856,1.400092625,5.002040816,0,108.6110827
5857,1.223348786,4.908163265,0,82.30367714
5858,1.147551179,4.814285714,0,74.03857109
5859,1.195452277,4.908163265,0,82.30367714
5860,1.297365764,4.720408163,0,148.0721909
5861,1.613789997,4.908163265,0,216.6411879
5862,2.259300707,4.814285714,16.0448517,258.6758467
5863,2.706458226,4.908163265,169.0792727,279.6931761
5864,2.992787643,5.002040816,407.4836792,382.380178
5865,3.133809003,5.189795918,601.8137208,573.6481642
5866,3.348297764,5.095918367,705.3410538,573.6481642
5867,3.483999223,5.095918367,899.2569011,472.883372
5868,3.366148013,5.002040816,838.2576667,412.5479093
5869,3.26957641,5.002040816,515.0220418,442.7156407
5870,3.176917792,5.37755102,598.4500162,442.7156407
5871,3.039369757,5.095918367,733.1993304,237.6585173
5872,2.869484633,5.095918367,522.2189601,237.6585173
5873,2.82197923,5.095918367,188.2467252,121.7647854
5874,2.782123934,5.095918367,77.03949155,108.6110827
5875,2.739608687,5.283673469,5.326754381,9.327210541
5876,2.705249157,5.471428571,0,2.147101078
5877,2.425294829,4.908163265,0,33.29068755
5878,2.036062686,4.814285714,0,9.327210541
5879,1.650259901,5.002040816,0,25.14111085
5880,1.413656176,4.626530612,0,18.76356252
5881,1.264347201,4.532653061,0,12.4726612
5882,1.18457066,4.532653061,0,0
5883,1.203520061,4.532653061,0,0.002475629
5884,1.312643994,4.532653061,0,0
5885,1.637223944,4.532653061,0,0
5886,2.342836353,5.095918367,7.990131571,0
5887,2.773286742,4.908163265,31.96052628,0
5888,3.011627129,5.002040816,34.62390347,0
5889,3.05847304,5.189795918,348.6480518,1.718175988
5890,3.170059076,5.189795918,0,0
5891,3.334162654,6.22244898,0,0
5892,3.296571613,5.846938776,0,0
5893,3.229303435,5.565306122,0,0
5894,3.03666584,5.283673469,0,0
5895,2.941567102,4.720408163,490.8574108,3.036309224
5896,2.810723901,4.814285714,201.9994592,25.14111085
5897,2.750842033,4.063265306,201.5921701,74.03857109
5898,2.716042842,5.37755102,38.05346181,3.036309224
5899,2.725847289,5.095918367,13.38147451,6.181759882
5900,2.70469958,4.908163265,0,9.327210541
5901,2.431560002,5.846938776,0,41.44026426
5902,2.022762932,5.846938776,0,6.181759882
5903,1.695808811,6.034693878,0,1.289250898
5904,1.410930276,5.189795918,0,12.4726612
5905,1.232449774,5.565306122,0,57.73941767
5906,1.161774221,5.37755102,0,74.03857109
5907,1.166038936,5.189795918,0,2.576026168
5908,1.257752282,5.283673469,0,2.576026168
5909,1.570087664,5.37755102,0,2.147101078
5910,2.264994321,5.565306122,10.65350876,15.61811186
5911,2.747940269,5.940816327,42.61403504,49.58984097
5912,2.998063578,6.785714286,142.5045992,65.88899438
5913,3.049372051,7.16122449,438.7041003,82.30367714
5914,3.187293799,6.504081633,667.1928059,352.2124467
5915,3.309937317,5.189795918,728.4167265,733.7715276
5916,3.29791258,5.095918367,684.8784203,813.8332093
5917,3.18256744,5.753061224,641.5325927,503.0511033
5918,3.03774301,6.034693878,391.0837731,503.0511033
5919,2.868913073,6.034693878,386.9414659,533.6173233
5920,2.783794647,6.034693878,471.3237249,653.7098459
5921,2.708238854,6.034693878,125.9028941,773.8023685
5922,2.618591916,6.128571429,47.94078943,503.0511033
5923,2.553170316,6.22244898,7.990131571,412.5479093
5924,2.522965585,6.128571429,0,161.2258937
5925,2.247561751,6.128571429,0,65.88899438
5926,1.919376579,5.940816327,0,216.6411879
5927,1.552501213,6.034693878,0,258.6758467
5928,1.268743814,6.034693878,0,382.380178
5929,1.122270654,6.128571429,0,693.7406867
5930,1.067840586,6.034693878,0,1662.027705
5931,1.027721493,6.128571429,0,1224.227827
5932,1.023061083,6.034693878,0,733.7715276
5933,1.081030425,6.128571429,0,472.883372
5934,1.286330266,6.034693878,7.990131571,472.883372
5935,1.547049413,6.034693878,91.09760699,382.380178
5936,1.889479611,6.410204082,53.26754381,653.7098459
5937,2.189350596,6.316326531,216.0036742,773.8023685
5938,2.389924078,5.846938776,323.4776549,1390.624037
5939,2.543607683,5.940816327,195.8482535,1557.020247
5940,2.457565968,5.940816327,250.7546009,1279.69323
5941,2.322524001,6.034693878,416.5705053,1725.475091
5942,2.208915523,5.940816327,207.4924844,1693.751398
5943,2.060859583,5.940816327,281.7237512,1598.580318
5944,2.015068859,5.846938776,149.7587366,1169.691042
5945,2.052264205,6.316326531,85.22807009,279.6931761
5946,2.051648679,6.22244898,56.78497615,412.5479093
5947,2.023488373,6.316326531,13.38147451,573.6481642
5948,1.976422631,7.16122449,0,472.883372
5949,1.74285257,7.255102041,0,613.679005
5950,1.503369063,7.067346939,0,733.7715276
5951,1.204597231,6.128571429,0,653.7098459
5952,0.956452398,6.034693878,0,1017.044992
5953,0.783357746,5.753061224,0,1335.158634
5954,0.704174748,5.37755102,0,1446.08944
5955,0.686720194,5.565306122,0,1598.580318
5956,0.705867444,5.471428571,0,1693.751398
5957,0.736621751,6.785714286,0,1557.020247
5958,0.812573239,7.16122449,2.66337719,1557.020247
5959,0.977666055,7.255102041,13.31688595,1335.158634
5960,1.309940077,6.597959184,97.30278373,1501.554844
5961,1.622143561,5.846938776,197.497772,1757.198785
5962,1.818496295,5.940816327,185.3348042,1630.304011
5963,2.165301123,6.034693878,334.5758427,1598.580318
5964,2.120433688,5.846938776,292.4843489,1598.580318
5965,1.944327357,5.940816327,173.1854324,1693.751398
5966,1.809681086,5.940816327,132.7715283,472.883372
5967,1.718781114,5.753061224,536.1794554,1501.554844
5968,1.707459835,5.37755102,255.2818097,1067.927009
5969,1.762263616,5.37755102,106.9630006,1788.922478
5970,1.808362102,5.565306122,47.04304655,1557.020247
5971,1.840875055,5.565306122,8.054720127,653.7098459
5972,1.924652514,5.37755102,0,382.380178
5973,1.713219398,6.785714286,0,733.7715276
5974,1.54452136,6.879591837,0,258.6758467
5975,1.253861279,6.504081633,0,279.6931761
5976,1.025984831,6.504081633,0,216.6411879
5977,0.892569612,6.597959184,0,503.0511033
5978,0.826862231,6.597959184,0,195.6238585
5979,0.861815304,6.691836735,0,134.9184882
5980,1.022731338,6.22244898,0,121.7647854
5981,1.426296438,6.316326531,0,279.6931761
5982,2.244857834,6.410204082,5.326754381,300.7105055
5983,2.753150255,6.410204082,45.27741224,322.0447154
5984,2.992853592,6.785714286,170.9883631,258.6758467
